"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1600000US0622006","Elk Creek CDP, California","138300","17956","null","null",
"1600000US0622020","Elk Grove city, California","466600","4095","null","null",
"1600000US0622034","Elkhorn CDP, California","601400","53961","null","null",
"1600000US0622104","El Macero CDP, California","1091100","55924","null","null",
"1600000US0622146","Elmira CDP, California","-","**","**","-",
"1600000US0622230","El Monte city, California","508200","18579","null","null",
"1600000US0622235","El Monte Mobile Village CDP, California","-","**","**","-",
"1600000US0622286","El Nido CDP, California","-","**","**","-",
"1600000US0622300","El Paso de Robles (Paso Robles) city, California","502000","26994","null","null",
"1600000US0622328","El Portal CDP, California","235100","17783","null","null",
"1600000US0622360","El Rancho CDP, California","-","**","**","-",
"1600000US0622370","El Rio CDP, California","515600","53519","null","null",
"1600000US0622412","El Segundo city, California","1244200","79031","null","null",
"1600000US0622454","El Sobrante CDP (Contra Costa County), California","601800","19705","null","null",
"1600000US0622457","El Sobrante CDP (Riverside County), California","617400","27966","null","null",
"1600000US0622510","El Verano CDP, California","663700","56714","null","null",
"1600000US0622524","Elverta CDP, California","378800","21031","null","null",
"1600000US0622587","Emerald Lake Hills CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0622594","Emeryville city, California","553900","47037","null","null",
"1600000US0622622","Empire CDP, California","210700","59060","null","null",
"1600000US0622678","Encinitas city, California","1096400","47366","null","null",
"1600000US0622790","Escalon city, California","418500","27861","null","null",
"1600000US0622804","Escondido city, California","498000","14572","null","null",
"1600000US0622846","Esparto CDP, California","350900","15749","null","null",
"1600000US0622972","Etna city, California","193800","33069","null","null",
"1600000US0623000","Eucalyptus Hills CDP, California","659600","34774","null","null",
"1600000US0623042","Eureka city, California","296500","14158","null","null",
"1600000US0623126","Exeter city, California","234100","17356","null","null",
"1600000US0623150","Fairbanks Ranch CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0623158","Fairfax CDP, California","316600","64276","null","null",
"1600000US0623168","Fairfax town, California","905300","35330","null","null",
"1600000US0623182","Fairfield city, California","460100","8667","null","null",
"1600000US0623196","Fairhaven CDP, California","333300","95062","null","null",
"1600000US0623210","Fairmead CDP, California","143500","90253","null","null",
"1600000US0623294","Fair Oaks CDP, California","541800","16746","null","null",
"1600000US0623350","Fairview CDP, California","752200","49049","null","null",
"1600000US0623462","Fallbrook CDP, California","594800","17346","null","null",
"1600000US0623532","Fall River Mills CDP, California","268900","104985","null","null",
"1600000US0623616","Farmersville city, California","189100","9615","null","null",
"1600000US0623630","Farmington CDP, California","-","**","**","-",
"1600000US0623812","Fellows CDP, California","83800","38552","null","null",
"1600000US0623826","Felton CDP, California","693000","43903","null","null",
"1600000US0623910","Ferndale city, California","429400","28269","null","null",
"1600000US0623973","Fetters Hot Springs-Agua Caliente CDP, California","661200","37534","null","null",
"1600000US0623980","Fiddletown CDP, California","-","**","**","-",
"1600000US0624008","Fieldbrook CDP, California","475400","40816","null","null",
"1600000US0624022","Fields Landing CDP, California","-","**","**","-",
"1600000US0624092","Fillmore city, California","448300","25070","null","null",
"1600000US0624134","Firebaugh city, California","185200","13544","null","null",
"1600000US0624218","Fish Camp CDP, California","-","**","**","-",
"1600000US0624477","Florence-Graham CDP, California","422900","13830","null","null",
"1600000US0624498","Florin CDP, California","295400","10219","null","null",
"1600000US0624526","Floriston CDP, California","-","**","**","-",
"1600000US0624568","Flournoy CDP, California","326900","94169","null","null",
"1600000US0624638","Folsom city, California","598100","8296","null","null",
"1600000US0624680","Fontana city, California","423100","4933","null","null",
"1600000US0624722","Foothill Farms CDP, California","290000","10029","null","null",
"1600000US0624750","Forbestown CDP, California","-","**","**","-",
"1600000US0624764","Ford City CDP, California","149400","15659","null","null",
"1600000US0624834","Foresthill CDP, California","566000","273202","null","null",
"1600000US0624897","Forest Meadows CDP, California","380000","30986","null","null",
"1600000US0624918","Forest Ranch CDP, California","392300","180964","null","null",
"1600000US0624960","Forestville CDP, California","617100","47470","null","null",
"1600000US0625030","Fort Bidwell CDP, California","197900","64339","null","null",
"1600000US0625058","Fort Bragg city, California","393300","54887","null","null",
"1600000US0625086","Fort Dick CDP, California","279700","84447","null","null",
"1600000US0625093","Fort Hunter Liggett CDP, California","-","**","**","-",
"1600000US0625114","Fort Irwin CDP, California","-","**","**","-",
"1600000US0625128","Fort Jones city, California","186500","23081","null","null",
"1600000US0625296","Fortuna city, California","300900","19918","null","null",
"1600000US0625300","Fort Washington CDP, California","630000","386637","null","null",
"1600000US0625338","Foster City city, California","1482500","59954","null","null",
"1600000US0625380","Fountain Valley city, California","816900","11775","null","null",
"1600000US0625436","Fowler city, California","285400","19634","null","null",
"1600000US0625488","Franklin CDP (Merced County), California","225500","23401","null","null",
"1600000US0625506","Franklin CDP (Sacramento County), California","-","**","**","-",
"1600000US0625534","Frazier Park CDP, California","182600","80873","null","null",
"1600000US0625576","Freedom CDP, California","530000","55200","null","null",
"1600000US0625590","Freeport CDP, California","-","**","**","-",
"1600000US0626000","Fremont city, California","1069700","13414","null","null",
"1600000US0626028","French Camp CDP, California","288500","38686","null","null",
"1600000US0626056","French Gulch CDP, California","115000","41545","null","null",
"1600000US0626067","French Valley CDP, California","486600","11807","null","null",
"1600000US0627000","Fresno city, California","273900","3492","null","null",
"1600000US0627014","Friant CDP, California","142200","20350","null","null",
"1600000US0627080","Fruitdale CDP, California","1173300","204114","null","null",
"1600000US0627130","Fruitridge Pocket CDP, California","233300","29268","null","null",
"1600000US0627190","Fuller Acres CDP, California","123200","27538","null","null",
"1600000US0628000","Fullerton city, California","698600","10609","null","null",
"1600000US0628014","Fulton CDP, California","790800","161542","null","null",
"1600000US0628021","Furnace Creek CDP, California","10,000-","***","***","10,000-",
"1600000US0628112","Galt city, California","382000","14949","null","null",
"1600000US0628154","Garberville CDP, California","392000","156613","null","null",
"1600000US0628168","Gardena city, California","562400","12977","null","null",
"1600000US0628182","Garden Acres CDP, California","226700","12889","null","null",
"1600000US0628210","Garden Farms CDP, California","-","**","**","-",
"1600000US0629000","Garden Grove city, California","601000","5898","null","null",
"1600000US0629070","Garey CDP, California","357100","104193","null","null",
"1600000US0629112","Garnet CDP, California","202100","33557","null","null",
"1600000US0629154","Gasquet CDP, California","-","**","**","-",
"1600000US0629252","Gazelle CDP, California","150000","98178","null","null",
"1600000US0629350","Georgetown CDP, California","340500","30532","null","null",
"1600000US0629392","Gerber CDP, California","111200","9951","null","null",
"1600000US0629420","Geyserville CDP, California","711800","110153","null","null",
"1600000US0629504","Gilroy city, California","778300","23842","null","null",
"1600000US0630000","Glendale city, California","865400","19440","null","null",
"1600000US0630014","Glendora city, California","662400","10851","null","null",
"1600000US0630028","Glen Ellen CDP, California","1103600","68696","null","null",
"1600000US0630126","Glennville CDP, California","-","**","**","-",
"1600000US0630282","Golden Hills CDP, California","302400","31138","null","null",
"1600000US0630339","Gold Mountain CDP, California","-","**","**","-",
"1600000US0630345","Gold River CDP, California","571900","24699","null","null",
"1600000US0630378","Goleta city, California","828300","13049","null","null",
"1600000US0630392","Gonzales city, California","450000","50946","null","null",
"1600000US0630410","Good Hope CDP, California","232500","27670","null","null",
"1600000US0630412","Goodmanville CDP, California","942000","412706","null","null",
"1600000US0630420","Goodyears Bar CDP, California","-","**","**","-",
"1600000US0630476","Goshen CDP, California","209200","18526","null","null",
"1600000US0630560","Graeagle CDP, California","308200","52553","null","null",
